gene_id	locusName	Best-hit-arabi-name
Solyc11g044540.ITAG4.0	Solyc12g008870	AT5G56900
Solyc11g044560.ITAG4.0	Solyc12g008890	
Solyc11g044570.ITAG4.0	Solyc12g008900	AT5G56970
Solyc11g044600.ITAG4.0	Solyc12g008910	AT5G11900
Solyc11g044680.ITAG4.0	Solyc12g008920	AT5G56970
Solyc11g044740.ITAG4.0	Solyc12g008930	
Solyc11g044750.ITAG4.0	Solyc12g008940	AT2G19480
Solyc11g044800.ITAG4.0	Solyc12g008950	AT5G57000
Solyc11g044810.ITAG4.0	Solyc12g008960	AT2G26190
Solyc11g044840.ITAG4.0	Solyc12g008970	AT2G19450
Solyc11g044860.ITAG4.0	Solyc12g008980	AT5G57030
Solyc11g044870.ITAG4.0	Solyc12g008990	AT5G57035
Solyc11g044880.ITAG4.0	Solyc12g009000	AT5G12010
Solyc11g044900.ITAG4.0	Solyc12g009010	
Solyc11g044910.ITAG4.0	Solyc12g009020	AT4G29810
Solyc11g044960.ITAG4.0	Solyc12g009030	AT4G29830
Solyc11g045030.ITAG4.0	Solyc12g009040	
Solyc11g045040.ITAG4.0	Solyc12g009050	
Solyc11g045100.ITAG4.0	Solyc12g009060	AT2G06530
Solyc11g045110.ITAG4.0	Solyc12g009070	
Solyc11g045120.ITAG4.0	Solyc12g009080	
Solyc11g045130.ITAG4.0	Solyc12g009090	AT2G28230
Solyc11g045160.ITAG4.0	Solyc12g009100	AT2G06005
Solyc11g045180.ITAG4.0	Solyc12g009110	
Solyc11g045210.ITAG4.0	Solyc12g009120	AT5G20570
Solyc11g045220.ITAG4.0	Solyc12g009130	AT2G05910
Solyc11g045230.ITAG4.0	Solyc12g009140	AT2G05840
Solyc11g045270.ITAG4.0	Solyc12g009150	AT5G20680
Solyc11g045310.ITAG4.0	Solyc12g009160	AT1G19110
Solyc11g045330.ITAG4.0	Solyc12g009170	
Solyc11g045340.ITAG4.0	Solyc12g009180	AT1G19130
Solyc11g045350.ITAG4.0	Solyc12g009190	AT3G42880
Solyc11g045390.ITAG4.0	Solyc12g009200	AT1G19150
Solyc11g045450.ITAG4.0	Solyc12g009210	AT1G19170
Solyc11g045460.ITAG4.0	Solyc12g009220	AT1G19180
Solyc11g045480.ITAG4.0	Solyc12g009230	
Solyc11g045510.ITAG4.0	Solyc12g009240	AT1G19210
Solyc11g045520.ITAG4.0	Solyc12g009245	
Solyc11g045530.ITAG4.0	Solyc12g009250	
Solyc11g045610.ITAG4.0	Solyc12g009260	
Solyc11g045670.ITAG4.0	Solyc12g009270	AT5G20740
Solyc11g045680.ITAG4.0	Solyc12g009280	AT3G43120
Solyc11g045690.ITAG4.0	Solyc12g009290	AT5G20820
Solyc11g050710.ITAG4.0	Solyc12g009300	AT3G43190
Solyc11g050760.ITAG4.0	Solyc12g009310	AT2G07180
Solyc11g050880.ITAG4.0	Solyc12g009320	
Solyc11g050890.ITAG4.0	Solyc12g009340	AT2G24360
Solyc11g050900.ITAG4.0	Solyc12g009345	
Solyc11g051010.ITAG4.0	Solyc12g009350	
Solyc11g051020.ITAG4.0	Solyc12g009360	
Solyc11g051060.ITAG4.0	Solyc12g009370	
Solyc11g051100.ITAG4.0	Solyc12g009380	AT1G49400
Solyc11g051120.ITAG4.0	Solyc12g009390	AT1G75340
Solyc11g051160.ITAG4.0	Solyc12g009400	AT1G01090
Solyc11g051170.ITAG4.0	Solyc12g009410	AT1G01090
Solyc11g056260.ITAG4.0	Solyc12g009420	
Solyc11g056290.ITAG4.0	Solyc12g009430	AT2G26680
Solyc11g056590.ITAG4.0	Solyc12g009440	AT3G47650
Solyc11g056620.ITAG4.0	Solyc12g009450	
Solyc11g056640.ITAG4.0	Solyc12g009460	
Solyc11g056650.ITAG4.0	Solyc12g009470	AT2G26670
Solyc11g056670.ITAG4.0	Solyc12g009480	AT2G26660
Solyc11g061700.ITAG4.0	Solyc12g009490	
Solyc11g061730.ITAG4.0	Solyc12g009500	AT4G10090
Solyc11g061750.ITAG4.0	Solyc12g009510	AT1G47890
Solyc11g061760.ITAG4.0	Solyc12g009520	AT3G05660
Solyc11g061770.ITAG4.0	Solyc12g009530	AT3G05660
Solyc11g061780.ITAG4.0	Solyc12g009535	
Solyc11g061810.ITAG4.0	Solyc12g009550	
Solyc11g061870.ITAG4.0	Solyc12g009560	
Solyc11g061890.ITAG4.0	Solyc12g009565	
Solyc11g061920.ITAG4.0	Solyc12g009570	
Solyc11g061960.ITAG4.0	Solyc12g009580	
Solyc11g061980.ITAG4.0	Solyc12g009590	
Solyc11g062010.ITAG4.0	Solyc12g009600	AT4G02530
Solyc11g062020.ITAG4.0	Solyc12g009610	AT5G52580
Solyc11g062060.ITAG4.0	Solyc12g009620	AT5G32440
Solyc11g062070.ITAG4.0	Solyc12g009630	
Solyc11g062130.ITAG4.0	Solyc12g009640	AT3G42170
Solyc11g062150.ITAG4.0	Solyc12g009650	AT2G10940
Solyc11g062190.ITAG4.0	Solyc12g009660	AT3G42180
Solyc11g062210.ITAG4.0	Solyc12g009670	
Solyc11g062220.ITAG4.0	Solyc12g009680	AT5G20270
Solyc11g062240.ITAG4.0	Solyc12g009690	
Solyc11g062250.ITAG4.0	Solyc12g009695	
Solyc11g062260.ITAG4.0	Solyc12g009710	
Solyc11g062270.ITAG4.0	Solyc12g009720	AT3G05660
Solyc11g062280.ITAG4.0	Solyc12g009730	AT3G05660
Solyc11g062290.ITAG4.0	Solyc12g009760	
Solyc11g062300.ITAG4.0	Solyc12g009770	
Solyc11g062310.ITAG4.0	Solyc12g009780	AT3G05660
Solyc11g062320.ITAG4.0	Solyc12g009790	AT1G05500
Solyc11g062350.ITAG4.0	Solyc12g009800	AT5G34850
Solyc11g062360.ITAG4.0	Solyc12g009810	AT4G16710
Solyc11g062390.ITAG4.0	Solyc12g009820	AT5G20410
Solyc11g062400.ITAG4.0	Solyc12g009830	
Solyc11g062410.ITAG4.0	Solyc12g009840	
Solyc11g062420.ITAG4.0	Solyc12g009850	AT3G48675
Solyc11g062430.ITAG4.0	Solyc12g009860	
Solyc11g062440.ITAG4.0	Solyc12g009870	
Solyc11g063440.ITAG4.0	Solyc12g009875	
Solyc11g063460.ITAG4.0	Solyc12g009880	
Solyc11g063530.ITAG4.0	Solyc12g009890	
Solyc11g063540.ITAG4.0	Solyc12g009900	
Solyc11g063550.ITAG4.0	Solyc12g009910	
Solyc11g063590.ITAG4.0	Solyc12g009920	
Solyc11g063600.ITAG4.0	Solyc12g009930	
Solyc11g063610.ITAG4.0	Solyc12g009940	
Solyc11g063620.ITAG4.0	Solyc12g009950	
Solyc11g063640.ITAG4.0	Solyc12g009960	AT5G57870
Solyc11g063690.ITAG4.0	Solyc12g009970	AT4G30630
Solyc11g063730.ITAG4.0	Solyc12g009980	
Solyc11g063740.ITAG4.0	Solyc12g009990	AT4G30600
Solyc11g064750.ITAG4.0	Solyc12g010000	
Solyc11g064770.ITAG4.0	Solyc12g010010	AT5G57940
Solyc11g064780.ITAG4.0	Solyc12g010020	AT4G30920
Solyc11g064790.ITAG4.0	Solyc12g010030	
Solyc11g064800.ITAG4.0	Solyc12g010040	AT4G30920
Solyc11g064830.ITAG4.0	Solyc12g010050	AT5G57970
Solyc11g064850.ITAG4.0	Solyc12g010060	AT1G13950
Solyc11g064880.ITAG4.0	Solyc12g010070	
Solyc11g064890.ITAG4.0	Solyc12g010080	
Solyc11g064900.ITAG4.0	Solyc12g010090	
Solyc11g064920.ITAG4.0	Solyc12g010100	
Solyc11g064930.ITAG4.0	Solyc12g010110	
Solyc11g064950.ITAG4.0	Solyc12g010120	AT5G58000
Solyc11g064960.ITAG4.0	Solyc12g010130	AT4G30960
Solyc11g064990.ITAG4.0	Solyc12g010140	
Solyc11g065000.ITAG4.0	Solyc12g010150	AT5G58005
Solyc11g065020.ITAG4.0	Solyc12g010160	
Solyc11g065030.ITAG4.0	Solyc12g010170	AT2G24260
Solyc11g065040.ITAG4.0	Solyc12g010180	AT5G57890
Solyc11g065070.ITAG4.0	Solyc12g010190	
Solyc11g065080.ITAG4.0	Solyc12g010200	AT1G06780
Solyc11g065090.ITAG4.0	Solyc12g010210	
Solyc11g065100.ITAG4.0	Solyc12g010220	AT1G63270
Solyc11g065110.ITAG4.0	Solyc12g010230	AT4G30993
Solyc11g065120.ITAG4.0	Solyc12g010250	
Solyc11g065160.ITAG4.0	Solyc12g010270	
Solyc11g065180.ITAG4.0	Solyc12g010280	
Solyc11g065190.ITAG4.0	Solyc12g010290	
Solyc11g065210.ITAG4.0	Solyc12g010300	
Solyc11g065220.ITAG4.0	Solyc12g010310	
Solyc11g065240.ITAG4.0	Solyc12g010320	AT5G58070
Solyc11g065260.ITAG4.0	Solyc12g010330	AT2G25180
Solyc11g065270.ITAG4.0	Solyc12g010340	AT1G07170
Solyc11g065310.ITAG4.0	Solyc12g010350	AT4G31985
Solyc11g065320.ITAG4.0	Solyc12g010360	
Solyc11g065340.ITAG4.0	Solyc12g010370	
Solyc11g065350.ITAG4.0	Solyc12g010380	AT5G35170
Solyc11g065360.ITAG4.0	Solyc12g010390	AT5G35160
Solyc11g065370.ITAG4.0	Solyc12g010400	AT5G35110
Solyc11g065380.ITAG4.0	Solyc12g010410	
Solyc11g065390.ITAG4.0	Solyc12g010420	
Solyc11g065400.ITAG4.0	Solyc12g010430	
Solyc11g065420.ITAG4.0	Solyc12g010440	AT2G13100
Solyc11g065440.ITAG4.0	Solyc12g010450	
Solyc11g065470.ITAG4.0	Solyc12g010460	
Solyc11g065480.ITAG4.0	Solyc12g010470	AT2G12646
Solyc11g065490.ITAG4.0	Solyc12g010480	AT4G30850
Solyc11g065600.ITAG4.0	Solyc12g010490	AT1G16060
Solyc11g065620.ITAG4.0	Solyc12g010500	AT3G47180
Solyc11g065630.ITAG4.0	Solyc12g010510	
Solyc11g065640.ITAG4.0	Solyc12g010520	
Solyc11g065660.ITAG4.0	Solyc12g010530	
Solyc11g065690.ITAG4.0	Solyc12g010540	
Solyc11g065700.ITAG4.0	Solyc12g010550	
Solyc11g065710.ITAG4.0	Solyc12g010560	
Solyc11g065720.ITAG4.0	Solyc12g010570	AT2G23810
Solyc11g065730.ITAG4.0	Solyc12g010580	
Solyc11g065740.ITAG4.0	Solyc12g010585	
Solyc11g065750.ITAG4.0	Solyc12g010590	
Solyc11g065760.ITAG4.0	Solyc12g010595	
Solyc11g065780.ITAG4.0	Solyc12g010600	
Solyc11g065820.ITAG4.0	Solyc12g010610	
Solyc11g065830.ITAG4.0	Solyc12g010620	
Solyc11g065840.ITAG4.0	Solyc12g010630	
Solyc11g065870.ITAG4.0	Solyc12g010640	AT5G57790
Solyc11g065880.ITAG4.0	Solyc12g010650	AT5G07900
Solyc11g065890.ITAG4.0	Solyc12g010655	
Solyc11g065900.ITAG4.0	Solyc12g010660	AT1G52660
Solyc11g065920.ITAG4.0	Solyc12g010670	AT4G03510
Solyc11g065930.ITAG4.0	Solyc12g010680	AT1G03650
Solyc11g065940.ITAG4.0	Solyc12g010690	AT2G20780
Solyc11g065950.ITAG4.0	Solyc12g010700	AT2G14830
Solyc11g065960.ITAG4.0	Solyc12g010710	
Solyc11g065970.ITAG4.0	Solyc12g010720	AT2G20875
Solyc11g065980.ITAG4.0	Solyc12g010730	AT4G03420
Solyc11g065990.ITAG4.0	Solyc12g010740	AT4G03390
Solyc11g066010.ITAG4.0	Solyc12g010750	AT2G20840
Solyc11g066020.ITAG4.0	Solyc12g010755	
Solyc11g066040.ITAG4.0	Solyc12g010770	
Solyc11g066060.ITAG4.0	Solyc12g010780	
Solyc11g066070.ITAG4.0	Solyc12g010790	
Solyc11g066080.ITAG4.0	Solyc12g010800	AT2G42380
Solyc11g066100.ITAG4.0	Solyc12g010810	AT1G06280
Solyc11g066110.ITAG4.0	Solyc12g010820	
Solyc11g066120.ITAG4.0	Solyc12g010830	AT2G31130
Solyc11g066140.ITAG4.0	Solyc12g010840	AT3G58610
Solyc11g066150.ITAG4.0	Solyc12g010850	AT1G06320
Solyc11g066240.ITAG4.0	Solyc12g010860	AT2G42590
Solyc11g066250.ITAG4.0	Solyc12g010870	AT2G31040
Solyc11g066260.ITAG4.0	Solyc12g010890	AT3G58630
Solyc11g066270.ITAG4.0	Solyc12g010900	AT2G42620
Solyc11g066280.ITAG4.0	Solyc12g010910	AT2G42690
Solyc11g066290.ITAG4.0	Solyc12g010920	AT3G01570
Solyc11g066300.ITAG4.0	Solyc12g010930	AT3G58700
Solyc11g066310.ITAG4.0	Solyc12g010940	
Solyc11g066320.ITAG4.0	Solyc12g010950	AT5G16990
Solyc11g066330.ITAG4.0	Solyc12g010960	AT5G16990
Solyc11g066340.ITAG4.0	Solyc12g010980	
Solyc11g066350.ITAG4.0	Solyc12g010990	AT1G06470
Solyc11g066360.ITAG4.0	Solyc12g011000	AT3G58750
Solyc11g066370.ITAG4.0	Solyc12g011010	AT2G42840
Solyc11g066380.ITAG4.0	Solyc12g011020	AT3G58830
Solyc11g066390.ITAG4.0	Solyc12g011023	
Solyc11g066410.ITAG4.0	Solyc12g011027	
Solyc11g066430.ITAG4.0	Solyc12g011030	
Solyc11g066440.ITAG4.0	Solyc12g011033	AT3G45140
Solyc11g066450.ITAG4.0	Solyc12g011037	
Solyc11g066480.ITAG4.0	Solyc12g011050	AT4G12640
Solyc11g066500.ITAG4.0	Solyc12g011060	AT2G26695
Solyc11g066510.ITAG4.0	Solyc12g011070	
Solyc11g066520.ITAG4.0	Solyc12g011080	
Solyc11g066530.ITAG4.0	Solyc12g011085	
Solyc11g066540.ITAG4.0	Solyc12g011090	
Solyc11g066580.ITAG4.0	Solyc12g011100	
Solyc11g066590.ITAG4.0	Solyc12g011110	
Solyc11g066600.ITAG4.0	Solyc12g011120	
Solyc11g066610.ITAG4.0	Solyc12g011130	AT4G17170
Solyc11g066620.ITAG4.0	Solyc12g011140	AT2G04160
Solyc11g066630.ITAG4.0	Solyc12g011150	
Solyc11g066650.ITAG4.0	Solyc12g011160	AT1G06550
Solyc11g066660.ITAG4.0	Solyc12g011170	
Solyc11g066690.ITAG4.0	Solyc12g011180	AT5G24450
Solyc11g066700.ITAG4.0	Solyc12g011190	
Solyc11g066710.ITAG4.0	Solyc12g011200	
Solyc11g066720.ITAG4.0	Solyc12g011210	
Solyc11g066730.ITAG4.0	Solyc12g011215	
Solyc11g066740.ITAG4.0	Solyc12g011230	
Solyc11g066770.ITAG4.0	Solyc12g011233	
Solyc11g066780.ITAG4.0	Solyc12g011237	
Solyc11g066790.ITAG4.0	Solyc12g011250	
Solyc11g066800.ITAG4.0	Solyc12g011255	
Solyc11g066810.ITAG4.0	Solyc12g011270	AT4G11120
Solyc11g066820.ITAG4.0	Solyc12g011280	AT1G61520
Solyc11g066830.ITAG4.0	Solyc12g011290	AT1G72250
Solyc11g066840.ITAG4.0	Solyc12g011300	
Solyc11g066850.ITAG4.0	Solyc12g011310	
Solyc11g066860.ITAG4.0	Solyc12g011320	
Solyc11g066870.ITAG4.0	Solyc12g011330	AT1G66340
Solyc11g066880.ITAG4.0	Solyc12g011340	AT3G14450
Solyc11g066900.ITAG4.0	Solyc12g011350	
Solyc11g066910.ITAG4.0	Solyc12g011360	AT1G78430
Solyc11g066940.ITAG4.0	Solyc12g011370	AT1G17120
Solyc11g066950.ITAG4.0	Solyc12g011390	
Solyc11g066960.ITAG4.0	Solyc12g011400	AT1G53600
Solyc11g066970.ITAG4.0	Solyc12g011410	
Solyc11g066990.ITAG4.0	Solyc12g011420	AT1G53590
Solyc11g067000.ITAG4.0	Solyc12g011430	AT1G53580
Solyc11g067010.ITAG4.0	Solyc12g011440	
Solyc11g067020.ITAG4.0	Solyc12g011450	AT5G54270
Solyc11g067030.ITAG4.0	Solyc12g011455	
Solyc11g067040.ITAG4.0	Solyc12g011460	
Solyc11g067050.ITAG4.0	Solyc12g013470	
Solyc11g067060.ITAG4.0	Solyc12g013480	
Solyc11g067080.ITAG4.0	Solyc12g013490	
Solyc11g067090.ITAG4.0	Solyc12g013500	
Solyc11g067100.ITAG4.0	Solyc12g013510	
Solyc11g067110.ITAG4.0	Solyc12g013520	
Solyc11g067140.ITAG4.0	Solyc12g013530	
Solyc11g067150.ITAG4.0	Solyc12g013535	ATMG00240
Solyc11g067160.ITAG4.0	Solyc12g013540	
Solyc11g067170.ITAG4.0	Solyc12g013550	AT2G20820
Solyc11g067180.ITAG4.0	Solyc12g013560	AT5G54390
Solyc11g067190.ITAG4.0	Solyc12g013570	
Solyc11g067200.ITAG4.0	Solyc12g013580	AT3G15520
Solyc11g067220.ITAG4.0	Solyc12g013590	
Solyc11g067230.ITAG4.0	Solyc12g013600	
Solyc11g067240.ITAG4.0	Solyc12g013610	
Solyc11g067250.ITAG4.0	Solyc12g013620	AT4G27410
Solyc11g067260.ITAG4.0	Solyc12g013630	AT4G27420
Solyc11g067280.ITAG4.0	Solyc12g013640	AT4G27420
Solyc11g067300.ITAG4.0	Solyc12g013650	AT1G52910
Solyc11g067310.ITAG4.0	Solyc12g013655	
Solyc11g068350.ITAG4.0	Solyc12g013660	
Solyc11g068370.ITAG4.0	Solyc12g013670	
Solyc11g068400.ITAG4.0	Solyc12g013680	
Solyc11g068420.ITAG4.0	Solyc12g013690	AT4G38540
Solyc11g068430.ITAG4.0	Solyc12g013700	AT4G27450
Solyc11g068440.ITAG4.0	Solyc12g013710	AT4G27440
Solyc11g068450.ITAG4.0	Solyc12g013720	
Solyc11g068460.ITAG4.0	Solyc12g013730	
Solyc11g068470.ITAG4.0	Solyc12g013740	AT3G05660
Solyc11g068480.ITAG4.0	Solyc12g013750	
Solyc11g068500.ITAG4.0	Solyc12g013770	
Solyc11g068510.ITAG4.0	Solyc12g013780	
Solyc11g068520.ITAG4.0	Solyc12g013790	AT5G53800
Solyc11g068540.ITAG4.0	Solyc12g013800	AT4G27470
Solyc11g068560.ITAG4.0	Solyc12g013810	AT3G15360
Solyc11g068610.ITAG4.0	Solyc12g013820	AT1G53025
Solyc11g068620.ITAG4.0	Solyc12g013830	
Solyc11g068640.ITAG4.0	Solyc12g013840	AT3G15354
Solyc11g068650.ITAG4.0	Solyc12g013850	AT4G27480
Solyc11g068660.ITAG4.0	Solyc12g013860	
Solyc11g068670.ITAG4.0	Solyc12g013870	AT1G53120
Solyc11g068680.ITAG4.0	Solyc12g013880	AT5G16690
Solyc11g068690.ITAG4.0	Solyc12g013890	AT5G53860
Solyc11g068700.ITAG4.0	Solyc12g013895	
Solyc11g068710.ITAG4.0	Solyc12g013900	AT4G27520
Solyc11g068720.ITAG4.0	Solyc12g013910	AT4G27540
Solyc11g068730.ITAG4.0	Solyc12g013920	AT5G53940
Solyc11g068740.ITAG4.0	Solyc12g013930	
Solyc11g068750.ITAG4.0	Solyc12g013935	ATMG00240
Solyc11g068760.ITAG4.0	Solyc12g013940	
Solyc11g068790.ITAG4.0	Solyc12g013950	AT2G42700
Solyc11g068800.ITAG4.0	Solyc12g013960	AT2G30990
Solyc11g068810.ITAG4.0	Solyc12g013970	AT3G58640
Solyc11g068820.ITAG4.0	Solyc12g013990	AT2G42710
Solyc11g068830.ITAG4.0	Solyc12g014000	AT3G15200
Solyc11g068870.ITAG4.0	Solyc12g014010	AT3G21750
Solyc11g068880.ITAG4.0	Solyc12g014020	AT5G63690
Solyc11g068890.ITAG4.0	Solyc12g014040	
Solyc11g068910.ITAG4.0	Solyc12g014050	AT3G15090
Solyc11g068930.ITAG4.0	Solyc12g014060	AT3G15080
Solyc11g068950.ITAG4.0	Solyc12g014070	AT1G53190
Solyc11g068960.ITAG4.0	Solyc12g014080	
Solyc11g068970.ITAG4.0	Solyc12g014090	AT1G53200
Solyc11g068980.ITAG4.0	Solyc12g014100	AT5G54080
Solyc11g068990.ITAG4.0	Solyc12g014110	AT1G53210
Solyc11g069000.ITAG4.0	Solyc12g014120	
Solyc11g069010.ITAG4.0	Solyc12g014130	AT3G15050
Solyc11g069020.ITAG4.0	Solyc12g014140	AT3G15030
Solyc11g069030.ITAG4.0	Solyc12g014150	AT1G73170
Solyc11g069040.ITAG4.0	Solyc12g014160	
Solyc11g069050.ITAG4.0	Solyc12g014170	AT1G06230
Solyc11g069070.ITAG4.0	Solyc12g014180	AT1G53240
Solyc11g069080.ITAG4.0	Solyc12g014190	AT5G20040
Solyc11g069090.ITAG4.0	Solyc12g014200	AT1G73140
Solyc11g069110.ITAG4.0	Solyc12g014210	
Solyc11g069130.ITAG4.0	Solyc12g014220	AT1G53250
Solyc11g069140.ITAG4.0	Solyc12g014230	AT3G15000
Solyc11g069150.ITAG4.0	Solyc12g014240	AT5G45880
Solyc11g069160.ITAG4.0	Solyc12g014250	AT3G14940
Solyc11g069170.ITAG4.0	Solyc12g014260	
Solyc11g069180.ITAG4.0	Solyc12g014270	AT3G14920
Solyc11g069190.ITAG4.0	Solyc12g014280	AT2G28480
Solyc11g069210.ITAG4.0	Solyc12g014290	AT3G58680
Solyc11g069220.ITAG4.0	Solyc12g014300	
Solyc11g069230.ITAG4.0	Solyc12g014310	AT1G78780
Solyc11g069240.ITAG4.0	Solyc12g014320	AT1G78770
Solyc11g069250.ITAG4.0	Solyc12g014330	AT1G53330
Solyc11g069260.ITAG4.0	Solyc12g014340	
Solyc11g069270.ITAG4.0	Solyc12g014350	AT1G53430
Solyc11g069280.ITAG4.0	Solyc12g014360	AT3G14850
Solyc11g069290.ITAG4.0	Solyc12g014380	AT5G42740
Solyc11g069300.ITAG4.0	Solyc12g014390	AT1G78630
Solyc11g069340.ITAG4.0	Solyc12g014400	AT3G20800
Solyc11g069350.ITAG4.0	Solyc12g014410	AT3G20420
Solyc11g069360.ITAG4.0	Solyc12g014420	
Solyc11g069370.ITAG4.0	Solyc12g014430	
Solyc11g069380.ITAG4.0	Solyc12g014440	AT5G57700
Solyc11g069400.ITAG4.0	Solyc12g014450	AT3G20300
Solyc11g069410.ITAG4.0	Solyc12g014460	AT3G20290
Solyc11g069420.ITAG4.0	Solyc12g014470	AT4G26780
Solyc11g069430.ITAG4.0	Solyc12g014480	
Solyc11g069460.ITAG4.0	Solyc12g014490	AT5G55230
Solyc11g069470.ITAG4.0	Solyc12g014500	AT5G55250
Solyc11g069480.ITAG4.0	Solyc12g014530	AT5G14760
Solyc11g069490.ITAG4.0	Solyc12g014540	AT1G50620
Solyc11g069500.ITAG4.0	Solyc12g014545	ATMG00810
Solyc11g069510.ITAG4.0	Solyc12g014550	
Solyc11g069520.ITAG4.0	Solyc12g014560	AT5G55280
Solyc11g069530.ITAG4.0	Solyc12g014570	AT5G55480
Solyc11g069540.ITAG4.0	Solyc12g014580	
Solyc11g069560.ITAG4.0	Solyc12g014590	AT1G50590
Solyc11g069570.ITAG4.0	Solyc12g014595	
Solyc11g069580.ITAG4.0	Solyc12g014600	
Solyc11g069590.ITAG4.0	Solyc12g014610	AT4G26640
Solyc11g069600.ITAG4.0	Solyc12g014615	
Solyc11g069610.ITAG4.0	Solyc12g015630	AT5G55570
Solyc11g069620.ITAG4.0	Solyc12g015640	AT5G55580
Solyc11g069640.ITAG4.0	Solyc12g015650	AT3G20170
Solyc11g069650.ITAG4.0	Solyc12g015660	AT1G55915
Solyc11g069670.ITAG4.0	Solyc12g015680	AT5G55710
Solyc11g069690.ITAG4.0	Solyc12g015690	
Solyc11g069700.ITAG4.0	Solyc12g015700	
Solyc11g069710.ITAG4.0	Solyc12g015710	AT3G13180
Solyc11g069720.ITAG4.0	Solyc12g015730	
Solyc11g069750.ITAG4.0	Solyc12g015740	AT3G07680
Solyc11g069770.ITAG4.0	Solyc12g015750	
Solyc11g069780.ITAG4.0	Solyc12g015760	
Solyc11g069790.ITAG4.0	Solyc12g015770	
Solyc11g069810.ITAG4.0	Solyc12g015780	AT1G60620
Solyc11g069820.ITAG4.0	Solyc12g015790	
Solyc11g069830.ITAG4.0	Solyc12g015800	AT5G55970
Solyc11g069840.ITAG4.0	Solyc12g015810	
Solyc11g069850.ITAG4.0	Solyc12g015820	
Solyc11g069860.ITAG4.0	Solyc12g015830	AT1G55805
Solyc11g069890.ITAG4.0	Solyc12g015840	
Solyc11g069900.ITAG4.0	Solyc12g015850	AT5G55950
Solyc11g069910.ITAG4.0	Solyc12g015860	AT4G17190
Solyc11g069930.ITAG4.0	Solyc12g015870	AT5G55990
Solyc11g069950.ITAG4.0	Solyc12g015880	AT5G56010
Solyc11g069960.ITAG4.0	Solyc12g015890	
Solyc11g069990.ITAG4.0	Solyc12g015900	
Solyc11g070010.ITAG4.0	Solyc12g015910	AT4G26500
Solyc11g070020.ITAG4.0	Solyc12g015920	AT3G07600
Solyc11g070030.ITAG4.0	Solyc12g015923	
Solyc11g070040.ITAG4.0	Solyc12g015927	
Solyc11g070050.ITAG4.0	Solyc12g015930	
Solyc11g070060.ITAG4.0	Solyc12g015970	
Solyc11g070070.ITAG4.0	Solyc12g015980	
Solyc11g070100.ITAG4.0	Solyc12g015985	
Solyc11g070110.ITAG4.0	Solyc12g016000	
Solyc11g070120.ITAG4.0	Solyc12g016010	
Solyc11g070130.ITAG4.0	Solyc12g016020	
Solyc11g070140.ITAG4.0	Solyc12g016030	
Solyc11g070150.ITAG4.0	Solyc12g016040	
Solyc11g070160.ITAG4.0	Solyc12g016050	
Solyc11g070170.ITAG4.0	Solyc12g016060	
Solyc11g071190.ITAG4.0	Solyc12g016070	
Solyc11g071200.ITAG4.0	Solyc12g016090	
Solyc11g071210.ITAG4.0	Solyc12g016100	
Solyc11g071220.ITAG4.0	Solyc12g016110	
Solyc11g071230.ITAG4.0	Solyc12g016120	
Solyc11g071240.ITAG4.0	Solyc12g016130	
Solyc11g071250.ITAG4.0	Solyc12g016140	
Solyc11g071260.ITAG4.0	Solyc12g016143	
Solyc11g071270.ITAG4.0	Solyc12g016147	
Solyc11g071280.ITAG4.0	Solyc12g016150	
Solyc11g071290.ITAG4.0	Solyc12g016170	
Solyc11g071300.ITAG4.0	Solyc12g016180	
Solyc11g071320.ITAG4.0	Solyc12g016190	AT3G13350
Solyc11g071330.ITAG4.0	Solyc12g016200	
Solyc11g071340.ITAG4.0	Solyc12g016210	AT3G23255
Solyc11g071420.ITAG4.0	Solyc12g016220	
Solyc11g071440.ITAG4.0	Solyc12g017230	AT4G26450
Solyc11g071450.ITAG4.0	Solyc12g017240	
Solyc11g071460.ITAG4.0	Solyc12g017250	
Solyc11g071490.ITAG4.0	Solyc12g017260	AT1G79090
Solyc11g071500.ITAG4.0	Solyc12g017263	
Solyc11g071510.ITAG4.0	Solyc12g017265	
Solyc11g071520.ITAG4.0	Solyc12g017267	
Solyc11g071540.ITAG4.0	Solyc12g017280	AT1G79190
Solyc11g071550.ITAG4.0	Solyc12g017290	
Solyc11g071560.ITAG4.0	Solyc12g017300	
Solyc11g071570.ITAG4.0	Solyc12g017310	
Solyc11g071640.ITAG4.0	Solyc12g017340	
Solyc11g071650.ITAG4.0	Solyc12g017350	
Solyc11g071670.ITAG4.0	Solyc12g017360	AT1G79480
Solyc11g071680.ITAG4.0	Solyc12g017370	AT1G79430
Solyc11g071690.ITAG4.0	Solyc12g017380	
Solyc11g071700.ITAG4.0	Solyc12g017390	AT1G79250
Solyc11g071710.ITAG4.0	Solyc12g017395	
Solyc11g071720.ITAG4.0	Solyc12g017400	AT1G79580
Solyc11g071730.ITAG4.0	Solyc12g017410	AT3G12680
Solyc11g071790.ITAG4.0	Solyc12g017420	AT1G54350
Solyc11g071800.ITAG4.0	Solyc12g017430	
Solyc11g071810.ITAG4.0	Solyc12g017440	
Solyc11g071820.ITAG4.0	Solyc12g017450	AT1G16860
Solyc11g071830.ITAG4.0	Solyc12g017460	
Solyc11g071840.ITAG4.0	Solyc12g017470	AT3G10572
Solyc11g071860.ITAG4.0	Solyc12g017475	
