gene_id	1P	2P	3P	4P	5P	6P	7P	8P	9P	10P	11P	12P	13P	14P	15P
Solyc12g008630.ITAG4.0	85.1783	91.9407	91.8701	95.7304	90.2887	92.9045	99.2774	105.374	101.235	109.918	109.166	107.315	82.9117	94.538	87.177
Solyc12g008640.ITAG4.0	68.4807	76.2908	76.1205	82.3964	81.5933	80.7917	59.2863	61.4853	54.3136	55.1807	55.9447	53.0983	55.2742	56.2887	57.0593
Solyc12g008650.ITAG4.0	23.774	26.7775	23.8194	47.9439	47.4275	33.5576	31.6148	28.2605	27.3478	67.5102	77.3428	77.0299	74.9408	58.374	66.2483
Solyc12g008670.ITAG4.0	3.59024	2.52953	1.95582	4.5235	5.05462	2.47654	8.33054	6.6323	3.63615	3.167	2.37316	2.74596	3.69239	3.64029	6.17902
Solyc12g008680.ITAG4.0	0.517943	0.520214	0.470352	1.58258	0.900155	1.06415	0.503357	0	0.856372	1.2745	0.664464	0.964072	0.316917	0.543231	0.310405
Solyc12g008690.ITAG4.0	10.4432	12.2647	10.0965	11.8459	8.60184	12.5116	11.8097	9.45219	9.04266	13.1239	11.0006	14.3567	9.81276	10.5153	9.32361
Solyc12g008700.ITAG4.0	195.439	204.487	174.109	287.605	196.203	269.25	267.189	238.642	226.817	314.785	282.967	310.629	239.497	251.974	247.072
Solyc12g008710.ITAG4.0	8.13293	7.53898	7.60803	8.16573	7.25726	7.70612	7.3219	7.91798	7.67515	8.52139	7.5981	7.77031	6.00862	5.59747	6.3067
Solyc12g008720.ITAG4.0	455.404	422.743	390.246	502.214	486.844	492.434	549.055	537.946	563.4	606.759	588.653	590.567	496.75	590.174	537.334
Solyc12g008730.ITAG4.0	88.9659	86.4174	93.9424	110.451	94.1442	92.847	122.347	126.602	105.93	140.371	135.871	125.48	111.14	116.739	114.999
Solyc12g008750.ITAG4.0	25.188	27.38	27.1942	30.526	27.9886	29.3803	30.7977	29.7419	30.0263	30.6494	29.5867	29.1102	25.4518	26.0794	25.7741
Solyc12g008760.ITAG4.0	24.4879	22.8855	21.6873	24.3827	19.8591	26.5666	28.6894	30.2157	28.7792	31.719	29.4866	30.6208	23.8623	25.7789	26.373
Solyc12g008770.ITAG4.0	9.29413	7.67729	8.63047	9.7433	10.0394	9.0806	7.93367	9.09514	7.56575	8.95048	6.6522	10.0592	10.5005	9.8107	9.18025
Solyc12g008780.ITAG4.0	27.7898	31.2243	29.6585	32.6386	33.7699	33.2326	29.2287	34.9864	29.3744	36.252	31.6047	29.1623	25.6864	31.0721	25.3706
Solyc12g008790.ITAG4.0	2.99015	4.76622	4.50234	4.83812	4.8075	3.80941	5.89281	5.04117	2.52671	3.19337	5.06536	7.41618	4.1781	2.74982	2.37882
Solyc12g008800.ITAG4.0	0.0612858	0.972477	0.111277	0.175294	0.491232	0.11097	0.475509	0.847795	0.450653	0.0618758	0.440028	0.55227	0.105073	0.0559299	0.76951
Solyc12g008810.ITAG4.0	18.1228	16.6964	16.7372	14.3907	14.2877	16.8544	19.9061	17.2387	22.8925	21.6254	21.013	19.592	20.3739	22.0545	25.8765
Solyc12g008830.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0.0618639	0	0.236172	0	0
Solyc12g008840.ITAG4.0	46.9889	38.5793	45.4001	104.913	79.9905	71.0718	58.0546	38.2529	32.4033	44.1689	64.8511	38.1199	68.9355	42.2916	58.8327
Solyc12g008850.ITAG4.0	0.239853	0	0.0967019	0.0384238	0.103503	0.0246111	0.179931	0.0485059	0	0	0.1194	0	0.366241	0.143745	0.376852
Solyc12g008860.ITAG4.0	53.823	53.6828	50.8134	66.5902	64.2357	56.517	59.4125	53.8236	63.2635	65.2434	70.9014	64.5638	51.1702	55.0278	58.2757
Solyc12g008890.ITAG4.0	10.0351	12.3617	14.9839	13.9733	18.5925	14.4423	12.8048	9.37892	9.29417	11.4505	10.6343	12.8044	15.1187	12.2512	10.051
Solyc12g008900.ITAG4.0	0.173123	0.0256382	0.0523515	0	0	0	0.0556791	0.183963	0.0603719	0.20209	0.129286	0	0.0743391	0	0
Solyc12g008910.ITAG4.0	6.29207	8.37374	9.12853	8.5125	9.45982	11.8372	8.85508	9.98569	11.1463	10.0595	11.1837	9.66654	8.96302	7.43239	7.95261
Solyc12g008920.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g008930.ITAG4.0	12.6659	4.81931	5.41151	7.73991	25.3364	10.2919	7.46319	2.49034	8.08465	8.81944	6.31305	8.27759	1.37019	7.28341	5.64123
Solyc12g008940.ITAG4.0	55.917	61.7075	53.8615	64.2049	56.5357	63.2632	73.2482	66.8067	66.587	78.7085	68.4638	71.89	67.0601	73.9998	72.8841
Solyc12g008950.ITAG4.0	8.01407	8.15205	7.76116	8.36343	5.83707	9.27509	7.47244	7.99817	5.65703	8.1641	11.4343	9.34764	8.4334	9.32023	7.27806
Solyc12g008960.ITAG4.0	29.7816	34.4081	31.0958	23.5721	24.7855	26.6792	22.7116	20.9122	19.6534	25.9797	27.6603	25.0047	30.3165	25.9966	31.9064
Solyc12g008970.ITAG4.0	13.9449	13.0147	13.5125	14.173	12.3672	12.8359	11.0445	10.6448	11.0998	18.9926	15.1861	12.7606	16.4694	18.3859	16.7278
Solyc12g008980.ITAG4.0	0.0279799	0	0.10153	0.0201641	0	0.232372	0	0	0	0	0	0	0.0240303	0.0755016	0
Solyc12g008990.ITAG4.0	0.626058	0.330109	0.69407	0.987016	0.695767	0.815332	0.89408	1.5173	1.28474	1.13503	0.81017	0.624982	0.577668	1.04066	1.15651
Solyc12g009010.ITAG4.0	0.032054	0.0284594	0	0.0461562	0	0	0.030943	0	0.335474	0	0	0.0640424	0.0550461	0.0866479	0.0533776
Solyc12g009020.ITAG4.0	51.6375	54.0423	50.5443	58.0987	48.0782	57.554	47.8103	50.4211	49.5432	42.5784	46.3822	36.0098	44.4755	40.1486	47.4384
Solyc12g009030.ITAG4.0	21.5581	23.5574	19.921	31.5514	28.3774	25.3164	26.1191	27.9975	25.6356	22.9201	30.5184	27.579	26.7545	24.8923	28.3342
Solyc12g009040.ITAG4.0	0.692535	0.582977	0.628197	0.392437	0.431525	0.571656	0.95393	0.449841	0.956884	0.617973	0.398886	0.518572	0.233705	0.266591	0.349624
Solyc12g009050.ITAG4.0	7.93344	6.2146	6.64	5.81742	5.38095	5.19749	4.08426	2.16572	6.05883	6.54799	7.2654	10.683	5.86197	7.29287	8.03236
Solyc12g009060.ITAG4.0	121.764	121.621	119.226	133.097	111.892	128.908	117.539	117.82	115.389	125.641	107.772	114.136	114.847	125.38	104.701
Solyc12g009080.ITAG4.0	4.73803	3.36796	4.08084	4.41844	5.83914	4.6061	4.84876	7.06208	3.26938	4.14749	4.03623	4.34201	4.19687	4.28777	3.08866
Solyc12g009090.ITAG4.0	14.492	15.6173	16.4524	18.0157	16.6364	20.6558	18.1534	19.9045	19.1054	16.5078	18.9507	17.0344	20.4221	20.7913	19.9643
Solyc12g009100.ITAG4.0	4.09894	3.17855	4.18439	6.21963	4.98855	4.30699	4.67445	3.41778	3.16552	4.98631	3.94758	4.8553	3.36494	3.99686	3.73934
Solyc12g009110.ITAG4.0	77.6157	71.4979	77.3665	46.8605	42.8568	60.1583	117.6	90.3795	114.61	84.5795	72.3537	98.1114	36.1351	45.3509	47.6829
Solyc12g009120.ITAG4.0	35.2667	33.2235	33.073	41.3923	37.1881	44.0196	44.3771	41.1667	46.2425	38.4395	43.173	41.3253	28.6517	35.7061	37.8541
Solyc12g009130.ITAG4.0	0.132688	0	0	0.186777	0.426168	0.577707	0.650926	0	0.844109	0.820476	0.35859	0.133614	0.113312	0.374676	0.112517
Solyc12g009140.ITAG4.0	75.3411	77.3027	77.2675	96.1283	86.4759	95.2922	88.5592	107.714	84.2619	115.937	94.0935	87.4956	74.9176	77.6008	84.6357
Solyc12g009150.ITAG4.0	6.7659	8.64735	6.93491	6.30701	6.72194	9.57635	8.92558	9.37243	7.9426	9.56843	7.30934	6.87686	9.50481	7.3268	8.083
Solyc12g009160.ITAG4.0	1.07708	0.978828	0.80029	1.32279	1.41931	1.421	1.06032	0.583113	0.790566	0.503617	1.49875	1.21247	1.04343	1.37805	1.75252
Solyc12g009170.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009180.ITAG4.0	56.1487	49.701	48.7343	60.6064	57.4503	65.6717	53.9194	50.088	52.4264	52.0306	50.2198	53.8187	46.8382	51.7326	55.8103
Solyc12g009190.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009200.ITAG4.0	0	0	0.0804897	0	0.36427	0	0	0	0	0	0	0	0	0	0
Solyc12g009210.ITAG4.0	11.4437	10.4359	12.4524	11.7154	10.5915	10.9388	9.88485	10.2317	8.23216	9.42898	9.09876	9.3618	8.69835	7.96982	8.62539
Solyc12g009220.ITAG4.0	30.3895	39.3723	19.9797	18.9045	21.2564	16.3421	17.8191	24.0834	13.7993	10.1135	9.50796	7.9169	11.9901	7.89989	11.1718
Solyc12g009230.ITAG4.0	3.56691	4.74879	4.1207	4.83881	3.60389	4.56915	3.08891	2.93242	2.8927	4.76474	3.10322	4.94848	2.94306	3.88404	2.53002
Solyc12g009250.ITAG4.0	23.7533	29.0014	29.4421	38.6962	31.7561	34.4081	41.8613	34.8874	35.0508	36.7541	39.802	39.4577	32.2241	32.2368	35.0703
Solyc12g009260.ITAG4.0	0.0439582	0.116746	0	0.0631212	0	0	0.127546	0.0805398	0.0921511	0.485843	0.118261	0.131862	0.565789	0.398142	0.29344
Solyc12g009280.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009300.ITAG4.0	14.2076	14.8535	12.649	32.536	25.9505	33.5158	22.0176	18.1303	17.6701	52.4508	46.1318	62.4989	500.085	334.138	296.066
Solyc12g009310.ITAG4.0	9.09254	10.871	9.45029	12.6732	13.2686	11.7668	9.55808	9.19791	8.04959	9.83696	9.12044	9.82869	10.0015	9.18486	11.0642
Solyc12g009340.ITAG4.0	16.4348	15.1273	14.8241	16.3939	14.9789	18.6616	17.8204	17.4681	16.6362	19.4373	15.9501	16.5123	11.5832	15.1771	13.2347
Solyc12g009370.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009380.ITAG4.0	16.4897	24.9373	8.16557	19.7742	17.6175	24.357	34.1266	15.8675	31.1807	45.1923	23.6737	35.998	22.5123	21.8663	29.1624
Solyc12g009390.ITAG4.0	3.19684	3.57234	3.55456	4.11958	4.81687	4.44452	4.14173	5.40254	3.59942	5.72599	4.6053	6.42651	4.12422	3.87114	5.28205
Solyc12g009400.ITAG4.0	22.2407	19.1821	23.3311	23.3283	19.2758	24.8809	25.8677	20.9619	19.2155	21.5	22.4499	19.3184	10.6513	16.3412	16.0882
Solyc12g009410.ITAG4.0	43.1919	36.5362	42.2326	44.2556	41.1454	48.2385	40.2577	36.7108	39.9621	44.0873	36.0314	37.9857	23.4428	29.814	27.221
Solyc12g009420.ITAG4.0	0.556402	0.70966	1.00965	0.325276	0.102034	0.799103	0.335843	0.349199	0.910195	0.557626	0.436407	0.382216	0.268694	0.2196	0.521438
Solyc12g009430.ITAG4.0	4.16947	5.65922	5.54423	4.58988	4.56088	4.50987	4.27014	5.60593	7.22021	6.38944	5.21838	6.11035	3.82633	5.36779	6.47812
Solyc12g009440.ITAG4.0	15.8297	13.5504	10.0347	23.7175	18.2122	14.0359	19.8685	17.6539	17.167	33.8253	20.6572	21.4508	23.0397	21.3658	19.8161
Solyc12g009450.ITAG4.0	4.24134	4.4323	3.97023	4.54131	5.0177	4.04944	4.21578	3.73759	3.46968	4.75646	5.03448	5.2178	8.41689	5.99288	5.23319
Solyc12g009470.ITAG4.0	117.877	114.199	139.06	129.587	101.077	117.012	101.552	91.3904	90.5607	94.0016	95.463	92.8469	101.605	90.9352	89.3692
Solyc12g009480.ITAG4.0	11.3112	14.3138	10.3878	12.5399	22.744	14.5651	14.6988	12.5479	10.7263	13.4687	11.0871	16.9932	17.8844	18.7776	20.8009
Solyc12g009490.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009500.ITAG4.0	15.2444	15.1508	16.1595	19.1171	16.7604	16.2863	19.153	17.5824	13.8837	17.2345	16.8056	18.065	17.7397	16.0852	19.7128
Solyc12g009520.ITAG4.0	11.9884	12.0957	11.2774	7.74521	8.78214	8.99162	10.447	9.5142	10.3251	9.39599	11.0413	9.00767	12.8008	11.2794	12.7116
Solyc12g009550.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009560.ITAG4.0	83.6146	51.4771	65.0188	51.9921	51.6423	58.141	49.5272	40.6664	37.4206	58.2233	60.6892	64.5192	88.8567	93.8869	91.7121
Solyc12g009570.ITAG4.0	16.0562	12.987	14.7128	7.97712	9.11704	10.8622	8.62751	7.47737	9.90997	6.85728	5.80786	6.2775	4.11898	6.90905	4.24822
Solyc12g009580.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009590.ITAG4.0	19.7581	20.4619	19.9572	20.2931	18.0887	19.6061	17.7025	18.2583	17.1004	15.927	16.209	17.9576	9.3441	9.8308	8.91682
Solyc12g009600.ITAG4.0	0.158435	0.0695314	0	0	0	0	0	0.073567	0	0	0	0.397148	0	0.145735	0
Solyc12g009610.ITAG4.0	10.5399	12.9052	9.54568	12.9879	12.4804	12.5462	13.8829	11.6241	13.2253	12.6414	12.3848	15.4481	11.165	11.8876	11.6017
Solyc12g009620.ITAG4.0	19.9408	19.0336	19.1218	19.9246	19.4179	23.738	14.0849	19.497	20.0464	22.9851	17.5474	16.6982	16.4621	18.7676	20.3787
Solyc12g009630.ITAG4.0	1.05742	1.26729	1.74154	1.1789	0.722488	0.534285	0.420464	0.617951	0.680582	0.447563	0.384197	0.857816	1.44208	1.63557	1.08967
Solyc12g009650.ITAG4.0	9.48162	13.8229	16.2135	9.60786	9.95397	26.1989	10.1821	4.16148	6.1859	9.244	11.6508	5.9632	18.4133	14.2607	26.3397
Solyc12g009660.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009680.ITAG4.0	3.58517	1.58158	1.83725	4.88312	5.02449	3.88169	2.41021	1.75748	1.45721	3.09126	3.83982	1.85225	1.33865	1.47537	2.46704
Solyc12g009720.ITAG4.0	0	0	0	0	0	0.0555323	0	0	0.031523	0	0.0539994	0.0300917	0.103485	0	0.0250756
Solyc12g009730.ITAG4.0	2.88462	2.70875	2.66972	5.39862	4.77142	5.5315	2.85475	2.58249	2.62467	3.19221	4.11317	4.62185	3.87807	3.76365	3.6027
Solyc12g009770.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009790.ITAG4.0	18.0019	18.1444	19.2753	17.7111	15.8416	19.9217	16.509	17.0481	16.3234	13.0233	13.9095	11.7414	12.7998	12.4643	11.6571
Solyc12g009800.ITAG4.0	5.90535	5.10727	6.95631	5.355	4.97218	8.41644	5.58026	7.1584	4.15207	4.11674	3.7962	5.89877	4.61958	4.70586	4.01507
Solyc12g009810.ITAG4.0	18.8758	17.6341	17.1597	23.7447	10.4999	22.1757	16.5424	12.8717	14.3941	15.7927	18.6013	16.6524	14.8624	16.7227	16.0075
Solyc12g009820.ITAG4.0	2.14415	3.64551	2.57719	1.54564	1.1712	3.13075	2.68853	1.70746	3.27974	0.294818	0.576383	0.454979	0.276241	1.0361	0.601951
Solyc12g009830.ITAG4.0	5.99202	9.01012	9.30995	13.3013	10.0465	10.5023	9.88355	8.91107	9.06468	6.03738	8.76621	5.83411	9.35148	7.80807	10.7402
Solyc12g009840.ITAG4.0	2.20763	2.22487	3.41619	1.98574	1.45711	3.91508	2.61186	2.24072	2.50912	2.02914	2.18562	2.53172	2.22971	1.40566	2.5256
Solyc12g009860.ITAG4.0	136.447	123.611	120.624	118.534	131.524	120.814	158.407	149.592	149.708	198.376	157.329	175.968	145.555	160.025	145.612
Solyc12g009870.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009890.ITAG4.0	18.7196	18.7263	20.9092	18.174	16.773	18.4728	23.0835	18.6639	20.4248	19.501	21.3936	18.7964	23.046	22.3792	18.7934
Solyc12g009900.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009930.ITAG4.0	106.316	102.513	100.126	82.4919	67.7288	125.592	77.7774	48.9647	47.617	47.8298	43.1227	50.3302	22.2597	52.1845	32.857
Solyc12g009940.ITAG4.0	4.98542	5.22019	5.94044	5.32312	7.86213	9.35775	5.82749	6.39247	7.40608	7.83909	4.78164	8.62573	5.69158	6.35919	5.57012
Solyc12g009950.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g009960.ITAG4.0	51.2905	50.2802	50.544	61.6995	53.4838	57.1732	54.3053	55.211	54.973	59.4919	55.5699	54.8951	49.6662	52.8359	54.9726
Solyc12g009970.ITAG4.0	8.74935	7.74437	9.03998	8.93847	8.49389	6.66277	5.73184	6.31247	6.5325	9.12284	7.46002	6.70616	10.2525	9.6013	7.9907
Solyc12g009980.ITAG4.0	12.0119	11.2815	9.40166	12.8021	15.6388	13.4519	13.0052	11.9117	15.5596	16.283	15.7019	13.5347	19.642	15.6082	16.1285
Solyc12g009990.ITAG4.0	102.74	86.898	97.2216	101.236	94.8816	97.7899	99.7894	92.0816	94.0081	105.431	97.2941	87.595	85.345	86.3577	83.5195
Solyc12g010000.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010010.ITAG4.0	73.282	69.9986	73.409	75.0931	62.5241	63.7195	73.5767	70.9294	66.236	71.588	71.4977	71.7166	65.2602	70.1353	66.6775
Solyc12g010020.ITAG4.0	0.657843	0.706554	0.634062	0.780366	0.945424	0.632542	0.634571	1.22263	0.673751	1.57633	0.871937	1.177	1.74208	0.234162	0.843707
Solyc12g010030.ITAG4.0	0.0440404	0.0779745	0.259783	1.28057	0.80355	0.402658	0.27687	0.591748	0.300054	0.730143	0.493678	0.26422	0.699108	0.0997252	0.257244
Solyc12g010040.ITAG4.0	107.012	112.348	117.645	136.101	118.773	126.659	136.945	132.685	121.423	140.4	129.821	137.503	129.009	140.996	135.163
Solyc12g010050.ITAG4.0	7.12988	6.76627	9.52706	5.88677	4.16414	7.32932	6.62343	5.48233	9.20633	7.2353	9.13113	7.79731	7.81971	4.65156	7.15548
Solyc12g010060.ITAG4.0	295.111	319.91	326.682	329.077	285.446	295.824	310.528	332.734	344.977	310.456	297.646	297.839	259.997	292.081	298.535
Solyc12g010110.ITAG4.0	4.36737	4.42619	4.90297	3.45431	3.17885	3.89397	5.48269	4.77044	4.02991	3.61057	4.33177	3.24555	4.20084	3.19457	4.11607
Solyc12g010120.ITAG4.0	8.14201	9.78359	10.1452	6.58296	5.52625	7.22335	6.52883	6.47709	7.28283	4.19286	3.78106	3.86454	4.12495	3.65264	3.89716
Solyc12g010140.ITAG4.0	0	0.968717	1.61727	1.6313	0.726635	0	0	0	1.89078	5.34015	0.545071	1.1692	0.484846	0	0.996169
Solyc12g010150.ITAG4.0	5.78879	2.79829	7.09693	3.79129	6.24872	4.46854	7.33562	6.36856	4.05598	5.11287	6.05583	4.20736	7.40353	4.5345	8.04096
Solyc12g010170.ITAG4.0	4.54223	4.97144	6.8869	4.36512	4.30577	6.81333	5.59811	3.69914	4.71149	4.26176	7.13087	5.21589	3.099	4.54994	3.57981
Solyc12g010180.ITAG4.0	6.38226	6.63532	6.03761	6.75139	7.12825	6.07195	8.89555	6.76057	5.76543	6.10477	7.44145	7.92264	4.43414	5.90359	5.8079
Solyc12g010200.ITAG4.0	20.5217	18.5647	22.7452	21.9345	21.2473	18.1987	16.0255	24.4202	20.6325	19.8222	15.3241	17.3471	23.8165	21.3935	22.5754
Solyc12g010210.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010220.ITAG4.0	4.93922	5.42959	3.41556	3.72255	3.93131	7.86395	4.09163	3.83095	4.31152	4.503	3.86321	6.90569	7.62023	6.29985	6.88879
Solyc12g010230.ITAG4.0	1.10663	0.775168	1.00431	0.297796	1.00235	1.0948	0.624558	0.549583	0.966873	0.648995	0.413537	0.276678	0.316484	0.585225	1.19319
Solyc12g010310.ITAG4.0	3.10168	5.45106	4.10144	18.5319	9.87532	10.1926	13.1105	7.66253	17.7745	9.24152	13.7016	21.7447	4.49329	18.0918	10.1807
Solyc12g010320.ITAG4.0	14.5687	17.4428	15.2124	16.9257	11.8115	18.7266	18.3342	17.4276	15.5824	18.7289	14.205	16.0902	14.7458	14.9688	13.606
Solyc12g010330.ITAG4.0	20.3858	17.5824	17.838	17.545	17.2208	16.8193	16.2219	18.7356	18.482	15.894	15.9772	16.3441	17.5704	14.415	17.5399
Solyc12g010340.ITAG4.0	27.9823	30.037	31.8946	26.0418	22.2083	31.0921	21.4367	32.0546	22.6375	37.3395	43.8529	28.9154	35.4122	28.1335	32.1418
Solyc12g010350.ITAG4.0	146.015	149.315	128.658	201.454	143.3	199.173	207.334	203.438	193.867	252.939	211.288	238.249	224.437	223.425	195.743
Solyc12g010360.ITAG4.0	0.0333436	0.118865	0.0907212	0.0963742	0	0.030971	0	0.0151145	0.104488	0.116375	0	0.0166347	0	0	0.207638
Solyc12g010380.ITAG4.0	1.20337	1.49288	1.28046	1.3858	0.895964	1.15638	0.970394	0.799211	0.798356	1.50267	1.47202	0.727711	1.04373	0.955512	0.904142
Solyc12g010390.ITAG4.0	74.7379	76.7152	79.4829	70.1695	64.7204	77.9783	80.6663	70.8458	81.0908	74.5841	69.5928	69.1721	60.6672	60.9604	66.0878
Solyc12g010400.ITAG4.0	49.8889	78.0114	64.7985	90.6318	57.8634	82.1966	52.0558	58.7348	57.567	52.6181	43.0523	40.4868	41.2103	53.3594	54.7949
Solyc12g010410.ITAG4.0	116.015	95.3085	94.9972	102.308	106.655	115.855	87.2646	74.4884	73.4138	81.8145	82.3805	77.5969	86.0864	74.0435	93.4482
Solyc12g010440.ITAG4.0	8.75635	10.2982	7.97877	5.65652	4.9092	6.53921	6.41643	2.64426	5.16793	2.00928	3.45929	2.44727	2.54795	2.64693	3.67963
Solyc12g010450.ITAG4.0	20.2748	18.7819	20.0746	16.5725	19.0642	19.6108	17.0234	21.3597	24.5591	20.2541	13.8523	15.1992	12.3492	13.2536	12.858
Solyc12g010460.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010470.ITAG4.0	0.871152	0.423003	0.439737	0.0686476	0.100257	0.773153	0.377659	0.995596	1.02141	1.18449	0.783157	0.194376	0.579681	0.0897301	0.163107
Solyc12g010480.ITAG4.0	0.440437	0.194428	0.499744	0.433675	0.27423	0.450185	0.053342	0	0.75124	0.610368	0.493968	0.22039	0.944227	0.250532	0.598419
Solyc12g010490.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010500.ITAG4.0	0.251299	1.20004	1.31405	0.442789	0	0	0.738821	0.594019	0.532379	1.5506	0.113137	0.632268	0.107336	0.117927	0.638502
Solyc12g010510.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010520.ITAG4.0	37.8168	31.4141	34.1453	37.1864	34.1742	33.0165	43.2542	40.5217	44.1601	46.1373	41.6574	38.9486	36.0778	42.1961	38.0948
Solyc12g010530.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0751303
Solyc12g010560.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010580.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010590.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0.0358047	0	0.0342738	0	0
Solyc12g010600.ITAG4.0	0.225614	0.1894	0.0842472	0.163155	0.356541	0	0.217143	0.492665	0.249422	0.118995	0.0356532	0.105907	0	0.118619	0.0991113
Solyc12g010610.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc12g010640.ITAG4.0	5.55625	6.73543	6.58782	6.95797	5.78521	6.61294	9.00833	5.73604	5.4962	6.93759	5.75045	5.95789	4.81795	5.9762	4.5997
Solyc12g010680.ITAG4.0	20.9957	24.7522	23.9223	32.6883	24.6857	38.0325	27.912	25.4787	22.5318	43.5695	26.0871	29.988	23.7392	24.2501	33.6815
Solyc12g010690.ITAG4.0	11.344	10.7436	11.8679	11.1593	9.90413	10.9324	11.273	9.78512	11.8575	12.9568	11.2282	11.9392	11.5249	10.3751	12.6501
Solyc12g010700.ITAG4.0	0.72105	0.37563	0.731306	0.487414	0.751863	0.465786	0.943283	0.931988	0.933429	1.40575	1.06494	0.763301	0.291184	0.537466	0.495348
Solyc12g010730.ITAG4.0	2.5669	2.34151	1.92979	4.19328	3.62851	4.51166	3.57793	4.68991	5.0305	4.0447	2.33401	3.51798	3.21079	2.41689	2.87243
Solyc12g010740.ITAG4.0	15.7429	16.0001	15.6669	24.3524	20.412	17.6866	19.0979	15.3085	16.0163	17.7708	18.9755	14.661	21.8683	13.7204	19.6061
Solyc12g010750.ITAG4.0	0.663781	1.59625	1.58868	0.561071	0.906116	1.25722	0.468129	0.278153	1.07749	1.21817	0.324934	0.906234	0.827706	0.22019	0.505034
Solyc12g010780.ITAG4.0	0.124803	0	0	0	0.145461	0.103895	0.12482	0.12287	0	0	0	0	0	0	0
Solyc12g010790.ITAG4.0	37.8381	44.6906	40.0522	33.8444	34.4989	43.0975	39.7435	40.8156	45.9202	36.8983	40.2811	35.1334	37.2698	35.9485	39.2356
Solyc12g010800.ITAG4.0	2.18072	1.91819	7.79296	2.10823	1.27935	7.03321	3.96283	1.69268	5.84453	2.1361	2.02117	0.281939	2.04926	0.902358	1.76947
Solyc12g010820.ITAG4.0	0.664281	0.992965	0.828848	1.07371	0.245121	0.456169	0.762643	0.721969	0.304527	0.291808	0.483957	0.0415058	0.427559	0.939094	0.934956
Solyc12g010830.ITAG4.0	6.60567	6.56693	8.99983	10.5948	9.50828	8.9676	9.11185	9.82234	8.41859	10.149	8.40038	7.24914	8.58017	8.43323	6.70012
Solyc12g010840.ITAG4.0	58.89	65.8169	62.4404	62.3364	52.6706	62.9635	102.886	101.444	105.976	59.7293	62.8725	62.5139	46.849	52.6029	51.287
Solyc12g010860.ITAG4.0	67.3041	67.4426	69.1559	67.5098	55.4262	70.7278	64.8677	62.5012	65.1312	66.1947	62.7538	66.3129	48.3329	57.6863	54.9258
Solyc12g010870.ITAG4.0	5.31241	3.50446	5.02938	5.0652	3.27917	3.98173	4.99602	4.90291	4.85318	5.16882	4.46911	3.66186	4.05522	4.1564	4.24726
Solyc12g010890.ITAG4.0	11.7423	9.36	12.4108	11.3314	10.6301	13.4407	12.5343	11.6545	11.0613	11.7202	12.3133	9.39904	10.4739	11.5749	12.1243
Solyc12g010910.ITAG4.0	0	0.105454	0	0	0.311721	0.109069	0	0	0.0415528	0	0	0.0396478	0.0340435	0	0.0661431
Solyc12g010920.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0.0972478	0	4.89919	2.82008	1.46044
Solyc12g010930.ITAG4.0	88.3611	85.6795	76.7072	111.189	87.7405	102.333	111.696	103.698	105.317	149.352	131.003	134.554	107.594	121.043	122.628
Solyc12g010950.ITAG4.0	0.283029	0.417271	0.556543	0.270737	2.00619	0.559666	0.365172	0.346135	0.494637	0.806453	0.338466	0.377431	0.0404691	0.470627	0.196921
